now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck,
2022:01:05:09:32:26,up_60_30_,25.75328732,0.5148666,0.36221734,0.9360339,0.5147545,0.44106737,0.9455478,0.46395457,0.44096655,0.9041096,0.41283998,0.48250264,0.87083507,0.3580219,0.50877947,0.84716797,0.5540956,0.44109544,0.9142436,0.6090197,0.47774273,0.91173315,0.6562356,0.5036569,0.8085284,0.5147609,0.62414813,0.85023683,0.48354286,0.6240512,0.8577127,0.48726127,0.7601597,0.90420604,0.48763803,0.89104855,0.89245665,0.5423257,0.6292728,0.81190544,0.5345532,0.76023996,0.8440592,0.52663255,0.89110756,0.86491066,0.5070535,0.35690936,0.9218703,0.51882577,0.35698485,0.96943384,0.48752844,0.36757144,0.8838856,0.5305991,0.37285307,0.75579536,0.52675223,0.917314,0.8142065,0.54640824,0.9119545,0.8341722,0.51897246,0.9014283,0.73224384,0.48744228,0.9173479,0.8463368,0.47571293,0.9119444,0.8164798,0.49534598,0.90133816,0.78716236,-1,148.5531056,-1,-1,-1,-1,147.2609038,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,25.81508517,0.5148659,0.36219913,0.93876463,0.51474977,0.44104087,0.9465831,0.46394876,0.44094634,0.9068675,0.41284356,0.48249233,0.86914873,0.35802373,0.5088194,0.8461551,0.55046415,0.44106454,0.91650677,0.60897756,0.47774,0.9081125,0.65616477,0.50362897,0.80779576,0.5147558,0.62415856,0.8507868,0.48352432,0.6240634,0.85772395,0.4836872,0.76019055,0.9068668,0.4876553,0.89103675,0.8879069,0.5423364,0.6292864,0.8139199,0.5345255,0.76025575,0.84494627,0.52664703,0.8911249,0.86529994,0.50705945,0.35689136,0.9239741,0.5188269,0.35697702,0.971892,0.48753282,0.36752766,0.88570344,0.5305866,0.37284237,0.7601215,0.5267733,0.91730946,0.8105309,0.5464287,0.9119465,0.83304894,0.5189815,0.90143573,0.73087466,0.4874598,0.91732395,0.8455393,0.47573653,0.90700084,0.81830335,0.49535835,0.89658153,0.7820245,-1,149.4165757,-1,-1,-1,-1,147.2430493,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,25.87695599,0.5148557,0.35736457,0.93998617,0.5147557,0.4410497,0.94702643,0.46394876,0.44095787,0.9068292,0.4128223,0.48248857,0.8692129,0.3580161,0.50881106,0.85038745,0.5540924,0.44107568,0.9162975,0.6090223,0.48246565,0.9134027,0.6562157,0.5036729,0.8085513,0.51476425,0.6241454,0.8525992,0.48353526,0.6240554,0.8590914,0.48727828,0.7601874,0.9063021,0.48765308,0.8910437,0.8895989,0.54234135,0.62927,0.8157542,0.5345442,0.7602758,0.84436214,0.52664083,0.89116925,0.8686702,0.5070406,0.356873,0.9223484,0.5188153,0.35695413,0.97214156,0.4875237,0.3675268,0.8830433,0.5305707,0.37283525,0.76421285,0.5306313,0.9173566,0.8021046,0.55007553,0.9119566,0.82668626,0.5189504,0.9014841,0.7380936,0.48749396,0.9173211,0.8453035,0.47945786,0.90699965,0.8214269,0.49534437,0.9013352,0.7858565,-1,148.5313413,-1,-1,-1,-1,147.2556177,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,25.95072246,0.51486117,0.3573727,0.9373799,0.5147581,0.44106454,0.9459204,0.46395004,0.44096324,0.9056181,0.41282502,0.48250282,0.8682696,0.3580208,0.50880903,0.8430903,0.5541118,0.44110137,0.9140427,0.60914624,0.48249742,0.920036,0.6600731,0.5037011,0.7998299,0.5147848,0.6241659,0.8547185,0.48356855,0.6240814,0.85965014,0.4873169,0.7602204,0.90746576,0.48765442,0.891076,0.8936806,0.5423424,0.62929153,0.81705755,0.53457177,0.7602882,0.8454101,0.5266344,0.891153,0.86595976,0.5070426,0.3568731,0.91953075,0.5188251,0.35695875,0.9682004,0.48751846,0.36752874,0.88316286,0.5305872,0.37283677,0.76032156,0.53063446,0.9173237,0.8045622,0.5464756,0.90700746,0.8293276,0.518946,0.9014642,0.7347941,0.48748416,0.9173291,0.84684056,0.4794481,0.90700924,0.82038206,0.49535406,0.90136135,0.79155344,-1,149.4799301,-1,-1,-1,-1,147.2469255,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.03250504,0.514863,0.35736522,0.9379581,0.5147617,0.44106206,0.9462713,0.4639571,0.44095767,0.90478593,0.41287035,0.48248366,0.86794466,0.3580411,0.5087983,0.84307903,0.5541187,0.44110042,0.91359866,0.60914683,0.4824896,0.91762197,0.6600798,0.5036904,0.79968756,0.51478684,0.6241666,0.8545266,0.4835672,0.6240822,0.85954744,0.487314,0.7602234,0.9076314,0.48764798,0.8910805,0.8949886,0.5423475,0.6292948,0.8172157,0.53457785,0.76029164,0.84506094,0.526633,0.8911538,0.8658392,0.5070432,0.3568667,0.9188381,0.51882786,0.3569552,0.967255,0.48751953,0.36752743,0.88161033,0.5305939,0.37283963,0.759431,0.53063184,0.91732293,0.80470425,0.5464747,0.90700716,0.82916784,0.5189447,0.9014643,0.73467475,0.48747638,0.917334,0.84640056,0.47943854,0.9070124,0.81855047,0.49534586,0.9013645,0.79249537,-1,149.4859762,-1,-1,-1,-1,147.242149,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.09237313,0.5148628,0.35738158,0.93818223,0.5147621,0.44105297,0.94731903,0.46396273,0.44095382,0.9057025,0.41289666,0.4824946,0.8682553,0.35804224,0.508855,0.847856,0.5540936,0.44108433,0.91600376,0.6090893,0.4824785,0.9175198,0.6600842,0.5036006,0.80655617,0.51478046,0.62416923,0.85403216,0.48356682,0.6240863,0.86020994,0.48732546,0.76021355,0.9078143,0.48765442,0.8911134,0.8964113,0.54233503,0.6292927,0.8155565,0.53458166,0.7652193,0.84347236,0.5266285,0.89115804,0.8652931,0.5070468,0.35687992,0.92079866,0.51882833,0.35697252,0.96910065,0.4875237,0.36754307,0.88254327,0.5305874,0.37285706,0.7602911,0.53061295,0.91733587,0.8078793,0.5464668,0.907009,0.83065933,0.5189456,0.9014681,0.7321051,0.48748693,0.91732866,0.84359556,0.47945607,0.90700734,0.817582,0.49535048,0.9013941,0.79063594,-1,149.5123556,-1,-1,-1,-1,147.225947,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.16315579,0.514864,0.35737923,0.9381583,0.5147605,0.44105095,0.94741744,0.46396437,0.44095397,0.9058662,0.41289267,0.4824926,0.8683033,0.3580407,0.50884503,0.8453258,0.5540895,0.44108555,0.9162278,0.6091092,0.48249674,0.91866344,0.660141,0.50367475,0.8072451,0.5147814,0.62418014,0.8543147,0.48356912,0.6240958,0.8602462,0.48732483,0.7602117,0.9080227,0.48765555,0.8910991,0.8954328,0.5423344,0.62930536,0.8163742,0.53458583,0.76522404,0.8438532,0.52662945,0.89117867,0.8665769,0.5070474,0.35687894,0.9202563,0.5188307,0.35697097,0.96859777,0.4875234,0.36754593,0.8818857,0.53059536,0.37285691,0.76081645,0.53067046,0.91735107,0.8031401,0.5500984,0.90701187,0.82947725,0.5189322,0.90149605,0.7343831,0.48751798,0.9173072,0.84365934,0.4794783,0.90699804,0.8221862,0.4953385,0.9013845,0.79107505,-1,149.5022643,-1,-1,-1,-1,147.2330509,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.22698498,0.514864,0.35737923,0.9381583,0.5147605,0.44105095,0.94741744,0.46396437,0.44095397,0.9058662,0.41289267,0.4824926,0.8683033,0.3580407,0.50884503,0.8453258,0.5540895,0.44108555,0.9162278,0.6091092,0.48249674,0.91866344,0.660141,0.50367475,0.8072451,0.5147814,0.62418014,0.8543147,0.48356912,0.6240958,0.8602462,0.48732483,0.7602117,0.9080227,0.48765555,0.8910991,0.8954328,0.5423344,0.62930536,0.8163742,0.53458583,0.76522404,0.8438532,0.52662945,0.89117867,0.8665769,0.5070474,0.35687894,0.9202563,0.5188307,0.35697097,0.96859777,0.4875234,0.36754593,0.8818857,0.53059536,0.37285691,0.76081645,0.53067046,0.91735107,0.8031401,0.5500984,0.90701187,0.82947725,0.5189322,0.90149605,0.7343831,0.48751798,0.9173072,0.84365934,0.4794783,0.90699804,0.8221862,0.4953385,0.9013845,0.79107505,-1,149.5022643,-1,-1,-1,-1,147.2330509,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.28882289,0.5148734,0.3622576,0.9327331,0.51476574,0.4410876,0.94571507,0.46394756,0.44097528,0.90517056,0.41282585,0.47774068,0.86352473,0.3580687,0.50876606,0.8483887,0.5541129,0.44110873,0.91478544,0.6091011,0.48247615,0.91602916,0.65628004,0.49849278,0.8033883,0.51477265,0.62922645,0.8534487,0.4835557,0.6241157,0.85728145,0.48728514,0.7602537,0.91191065,0.4876504,0.89110947,0.895416,0.54233325,0.62932485,0.8153645,0.5345763,0.76526076,0.8491138,0.5266498,0.89117897,0.86618483,0.5070635,0.35693184,0.92047894,0.5188407,0.35701123,0.9665413,0.48754683,0.36760446,0.880039,0.53062224,0.37287474,0.7608529,0.53058517,0.9173833,0.807879,0.54645866,0.91197836,0.8287851,0.5189676,0.9014829,0.7317973,0.4874483,0.9173829,0.8483607,0.47573614,0.91196537,0.81770116,0.4953584,0.90138793,0.78973454,-1,150.7092244,-1,-1,-1,-1,147.2432491,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.36661172,0.5148925,0.3622746,0.935002,0.51474977,0.44109797,0.9435459,0.4639369,0.44098574,0.90548897,0.41285124,0.48246804,0.86873984,0.35808048,0.5087751,0.85384786,0.5540899,0.44111547,0.9149604,0.60905623,0.47774142,0.91592926,0.65619767,0.4984299,0.80781287,0.51478434,0.62923956,0.8549526,0.48356417,0.62413436,0.85851413,0.48729533,0.76023847,0.9113374,0.48765442,0.8911173,0.8956876,0.5423461,0.62933415,0.81714135,0.53459257,0.7652447,0.8489393,0.52662706,0.89115685,0.8668928,0.5070879,0.35694945,0.92236,0.5188607,0.35703376,0.9637851,0.48756516,0.3676422,0.87962514,0.53066343,0.37793976,0.7492193,0.5305945,0.91736037,0.8097922,0.54645485,0.9119572,0.8316411,0.5189524,0.901462,0.7350238,0.48746777,0.9173875,0.84744185,0.47944432,0.9119805,0.818078,0.4953586,0.9013972,0.7901042,-1,150.7194101,-1,-1,-1,-1,147.2383589,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.43044209,0.5148994,0.36231238,0.9306095,0.5147572,0.44109827,0.944301,0.4639692,0.44096822,0.90265924,0.41286424,0.477737,0.868243,0.35806543,0.50882107,0.85429764,0.55408686,0.44112864,0.91433614,0.6090681,0.4824982,0.9183332,0.6562375,0.50369227,0.8068461,0.5147795,0.6292192,0.85449654,0.48356837,0.62410945,0.8615773,0.48728827,0.76012737,0.89791656,0.48759806,0.89097923,0.8931745,0.54233575,0.62932247,0.8176898,0.534608,0.7602677,0.8450323,0.52290714,0.8911035,0.8664535,0.50709945,0.35697368,0.92221665,0.5188713,0.357062,0.9602791,0.4875699,0.36767185,0.875703,0.5344529,0.37799937,0.7538904,0.53062713,0.91729367,0.79449505,0.5464577,0.9069696,0.8248156,0.51890355,0.9014126,0.7393615,0.48748684,0.91728306,0.84847325,0.47573155,0.906987,0.8229863,0.4952447,0.8965499,0.79947746,-1,148.5582509,-1,-1,-1,-1,147.2054736,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.49427009,0.5149035,0.36231348,0.9313095,0.51475286,0.44109258,0.9447814,0.46396914,0.4409664,0.90265596,0.41285455,0.48246667,0.86775416,0.35806045,0.50882363,0.8540362,0.5504599,0.4411215,0.915799,0.60900193,0.48248672,0.91028863,0.65623844,0.5036535,0.8160359,0.5147784,0.62922126,0.8543519,0.4835696,0.62411207,0.8608472,0.48728734,0.7601383,0.8986618,0.4876036,0.8909779,0.8916822,0.54233295,0.62932456,0.8178403,0.53835315,0.7602714,0.84534717,0.52290976,0.8911009,0.8662045,0.5071047,0.3569756,0.92274,0.5188732,0.35706344,0.9604732,0.487573,0.3676748,0.87644386,0.5344565,0.37800124,0.75271136,0.5306393,0.91731423,0.7939451,0.5464744,0.9069786,0.82492596,0.5189033,0.9014132,0.7374797,0.48751065,0.91729194,0.8506015,0.47944453,0.9069984,0.82607144,0.49524662,0.89654845,0.79768157,-1,149.4565011,-1,-1,-1,-1,147.2093604,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.55410981,0.5149132,0.36230448,0.9330504,0.5147625,0.4411358,0.9432192,0.46396887,0.4409818,0.9019263,0.41289157,0.47771955,0.8723261,0.35806242,0.5088384,0.867117,0.55410385,0.4459816,0.91010016,0.60892445,0.48246336,0.89748996,0.6561506,0.5036661,0.82406086,0.51478094,0.6292298,0.8545412,0.48357508,0.6241201,0.86172545,0.4872893,0.7601507,0.90035903,0.48759586,0.8909871,0.89288986,0.5423336,0.62932754,0.8173713,0.5383489,0.7602622,0.84390664,0.5229122,0.891097,0.86653715,0.50711095,0.35696858,0.9236398,0.5188839,0.35705498,0.9595572,0.4875715,0.36768234,0.87848324,0.5344862,0.37800455,0.74667984,0.5306575,0.9173478,0.8009334,0.5500771,0.90700895,0.8302034,0.5189065,0.901415,0.7396092,0.48748675,0.9173094,0.8491521,0.47573206,0.9070071,0.8232776,0.4952403,0.8965577,0.8004271,-1,157.5435259,-1,-1,-1,-1,147.1777143,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.61394978,0.5149081,0.3623134,0.93400526,0.51477313,0.44113043,0.9444904,0.46398085,0.44097203,0.90116686,0.41289443,0.4776983,0.87034833,0.3580194,0.50887907,0.86930144,0.5541251,0.44598547,0.90920514,0.6089431,0.48249382,0.89979446,0.6523657,0.5036963,0.82474875,0.514776,0.624178,0.8534831,0.48357275,0.62408227,0.86145824,0.48728248,0.76015085,0.9016568,0.48758084,0.89101875,0.8992322,0.54232115,0.62931323,0.8159085,0.534564,0.76027364,0.8427998,0.5228688,0.89108354,0.8705576,0.5071102,0.35697493,0.9251274,0.5188792,0.35705987,0.962944,0.48757505,0.36767882,0.87846404,0.5344713,0.37801108,0.7536419,0.53061706,0.9173174,0.806005,0.54643923,0.90698266,0.8335593,0.5188851,0.90140516,0.73715353,0.48745918,0.9173337,0.8461553,0.4757046,0.91195124,0.8195655,0.49521548,0.8965758,0.80118656,-1,156.601463,-1,-1,-1,-1,147.1669094,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.6777792,0.5149057,0.36228818,0.9347826,0.51477516,0.44113874,0.943665,0.46398434,0.44098115,0.8997926,0.4128804,0.47771832,0.8720273,0.35800278,0.50892705,0.8700564,0.5541246,0.4459972,0.90859497,0.608952,0.48246628,0.89673615,0.6523005,0.50362116,0.8215215,0.5147712,0.6292239,0.8534273,0.4835657,0.6241135,0.8604051,0.48727292,0.7601606,0.9019418,0.48759118,0.8910099,0.89678806,0.5423212,0.6293258,0.8161704,0.5345781,0.7602728,0.843517,0.5228907,0.8910745,0.8676765,0.5071065,0.3569548,0.92426246,0.51887906,0.35704362,0.9633524,0.48757625,0.36766627,0.87411416,0.5344752,0.37801492,0.75739497,0.5306068,0.9173141,0.8066944,0.5464462,0.9069778,0.83367866,0.51890755,0.9013901,0.7359978,0.48746902,0.9173182,0.845915,0.47571826,0.90701777,0.8192269,0.4952392,0.89656705,0.7994914,-1,156.6280331,-1,-1,-1,-1,147.1578606,-1,-1,-1,-1
2022:01:05:09:32:27,up_60_30_,26.75357771,0.5149143,0.36228392,0.9372123,0.5147845,0.44596764,0.9443182,0.46774492,0.44098693,0.89755934,0.41289854,0.47773406,0.8741497,0.35802877,0.50894123,0.869681,0.5541289,0.44600862,0.9077654,0.60898626,0.4824874,0.9014488,0.6523381,0.50373405,0.8240675,0.514761,0.62924325,0.85268223,0.4835634,0.6241327,0.85994154,0.48727894,0.7601604,0.9018786,0.48759544,0.89100814,0.8949717,0.5423036,0.62934375,0.81343347,0.53457785,0.7602949,0.84364986,0.5229022,0.8911387,0.8713633,0.5071229,0.35694546,0.92630607,0.518892,0.35705152,0.9637525,0.48758852,0.36765656,0.87207437,0.5344801,0.37803426,0.7602993,0.53068566,0.9173456,0.8017118,0.5500825,0.9069959,0.8313759,0.51889575,0.9014543,0.74313533,0.48747304,0.9173124,0.8431575,0.47571847,0.907008,0.8188809,0.4952361,0.8965655,0.7998927,-1,149.6135037,-1,-1,-1,-1,142.1832381,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,26.8263824,0.514901,0.36227775,0.93618196,0.5147833,0.44596866,0.9443879,0.4639957,0.44099686,0.89801264,0.41288167,0.48246995,0.87436056,0.35800028,0.5089244,0.86651176,0.5541335,0.44600257,0.90791476,0.60898113,0.48249906,0.90444416,0.6561501,0.5037286,0.8229146,0.5147587,0.62923044,0.85247195,0.48355427,0.62412286,0.86106616,0.48726904,0.76018524,0.9025601,0.48761,0.8910232,0.89386165,0.5423106,0.6293277,0.81473696,0.53458375,0.76523286,0.8443382,0.52292675,0.89114654,0.8688473,0.5071101,0.35693777,0.925585,0.5188832,0.35704407,0.96584725,0.48758718,0.36765215,0.8665062,0.53447133,0.37803206,0.76939934,0.5344987,0.92241824,0.808118,0.5501126,0.9070154,0.8350133,0.51891714,0.90144956,0.73963094,0.48746115,0.9173169,0.84137636,0.47570676,0.9070085,0.816578,0.49526542,0.8965762,0.79787254,-1,150.5460532,-1,-1,-1,-1,141.7549685,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,26.90217948,0.51492757,0.3622808,0.9377859,0.51478964,0.4459711,0.9448062,0.46400005,0.44099542,0.897888,0.41291177,0.47774082,0.8783234,0.35800174,0.50897425,0.8726101,0.5541567,0.44600934,0.9050698,0.6089834,0.47773984,0.9042481,0.65617925,0.49852943,0.8230267,0.5147796,0.6241854,0.8531579,0.48357284,0.62408996,0.86108094,0.48727733,0.7601533,0.90121937,0.48762754,0.891032,0.8924008,0.54232824,0.6293157,0.8166136,0.5345833,0.7602739,0.84237874,0.5229246,0.8910973,0.8645171,0.5108233,0.356945,0.9276204,0.51890403,0.35704938,0.9629376,0.4876131,0.3676655,0.8693013,0.5344965,0.3780284,0.7601585,0.53056884,0.9173272,0.8040973,0.5464258,0.9070034,0.82917863,0.51894456,0.90140444,0.7343445,0.4874269,0.91736513,0.8463368,0.47569662,0.91195065,0.81709844,0.49532267,0.9013312,0.79462594,-1,152.8167294,-1,-1,-1,-1,141.7319272,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,26.97598219,0.5149281,0.36228204,0.93767726,0.51478773,0.4459736,0.9447031,0.46399117,0.4409929,0.899359,0.41288918,0.48246616,0.878584,0.35799807,0.5089812,0.872244,0.5541539,0.44601232,0.90487367,0.60898036,0.48246932,0.90286165,0.6561842,0.5035812,0.8226428,0.51477057,0.62921464,0.85233223,0.48356244,0.62409145,0.8600787,0.48727205,0.76015526,0.9009621,0.48762262,0.89102876,0.8926148,0.5423256,0.62932324,0.81619465,0.5345917,0.76028854,0.84280115,0.52293104,0.89110816,0.86457413,0.5108233,0.35694224,0.92741257,0.5189063,0.35705015,0.9625754,0.48761138,0.36766127,0.8702772,0.5345073,0.37803113,0.7616763,0.5306059,0.9173451,0.8030498,0.54645556,0.90700334,0.82781154,0.5189406,0.90141237,0.73688143,0.48742718,0.9173548,0.845138,0.47569335,0.9070175,0.81681263,0.49531367,0.90132713,0.79434204,-1,150.6231951,-1,-1,-1,-1,141.7221413,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,27.03781724,0.5149156,0.3622697,0.9407751,0.51478606,0.44597065,0.9443437,0.46398348,0.44099107,0.89974296,0.4128798,0.4824759,0.8757128,0.35802615,0.5089452,0.8700763,0.5541595,0.4460054,0.905034,0.6090277,0.48246256,0.9065436,0.65620095,0.5035799,0.82186353,0.5147779,0.62923753,0.853008,0.48356822,0.62411463,0.8611739,0.4872682,0.76018137,0.9023231,0.48762035,0.8910361,0.8932247,0.5423371,0.6293438,0.81623375,0.5345785,0.7652196,0.84397775,0.5266228,0.8911169,0.8651401,0.5071292,0.35693476,0.92877334,0.51889575,0.35703975,0.9672697,0.48760772,0.36764288,0.86790437,0.53448397,0.37802556,0.7670274,0.53062147,0.91733533,0.8019011,0.5464632,0.90699744,0.82878244,0.5189527,0.90142596,0.7367186,0.48743087,0.917384,0.8463421,0.47569343,0.9119708,0.8180155,0.495315,0.90133494,0.7958836,-1,150.617709,-1,-1,-1,-1,141.7283735,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,27.10563612,0.5149165,0.36222267,0.9439355,0.5147902,0.4459707,0.9445176,0.46398628,0.440992,0.8989206,0.41286537,0.48247042,0.87537974,0.35803875,0.5089098,0.8700815,0.55417746,0.44600925,0.90268344,0.60904485,0.48247802,0.9102141,0.656189,0.5035788,0.81993693,0.5147868,0.6292474,0.85400975,0.48357752,0.624118,0.8608364,0.48727927,0.7601726,0.90208554,0.48762017,0.8910197,0.8934892,0.54234344,0.62935823,0.81753224,0.53458494,0.7602857,0.84196633,0.5229332,0.8911033,0.864987,0.5071308,0.35690242,0.9284507,0.5188951,0.35701114,0.9680966,0.48760375,0.36761782,0.86769617,0.5344746,0.37802216,0.76544553,0.5306009,0.91731995,0.8002738,0.54645264,0.9069866,0.82878464,0.5189478,0.9014139,0.7352893,0.48746616,0.9173683,0.8492339,0.47572654,0.9119693,0.82230157,0.49529862,0.89657736,0.7953328,-1,150.6181395,-1,-1,-1,-1,141.7409952,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,27.18342757,0.5149057,0.3621991,0.94432986,0.5147864,0.44596353,0.94437206,0.4639744,0.44099432,0.8997435,0.4129007,0.4824916,0.87832195,0.35806772,0.50889266,0.8670732,0.5541796,0.44600055,0.90259206,0.60909414,0.4824915,0.9137331,0.6600626,0.5036962,0.81811905,0.5147774,0.6292317,0.85280645,0.48356515,0.6241017,0.86101264,0.48728028,0.7601609,0.902565,0.48762217,0.8910158,0.8926263,0.5423364,0.62934,0.8166543,0.53457296,0.7652332,0.8444124,0.5229306,0.8911804,0.8720483,0.5071155,0.3568882,0.92697096,0.5188845,0.35699332,0.96950537,0.48759404,0.3676131,0.86514753,0.534459,0.378008,0.76732814,0.53446794,0.92245805,0.80377436,0.55009943,0.911985,0.8301861,0.5189249,0.90149516,0.74037415,0.48748186,0.91736954,0.8461681,0.4757356,0.91197103,0.8215514,0.49528515,0.89657485,0.7945624,-1,151.4678659,-1,-1,-1,-1,141.7499343,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,27.24729395,0.51490426,0.36219817,0.9442668,0.51478964,0.4411434,0.9445474,0.46397784,0.44099417,0.89861923,0.41285464,0.48249605,0.87627417,0.35803995,0.5088947,0.8606727,0.55419344,0.44600332,0.90182215,0.60914195,0.48250562,0.9163741,0.6601875,0.50877786,0.823114,0.51478773,0.6292491,0.85422117,0.48357388,0.6241157,0.8619968,0.48727712,0.760189,0.90259653,0.4876316,0.8910061,0.8904258,0.5423478,0.6293649,0.8175285,0.5345609,0.7652427,0.8443004,0.5266266,0.8911706,0.8714556,0.5071118,0.3568851,0.926099,0.5188866,0.35699284,0.9682631,0.48759305,0.3676113,0.86175674,0.534464,0.3779984,0.7663126,0.53449446,0.922433,0.8037834,0.55011743,0.91195446,0.83227843,0.51893437,0.9014799,0.7422621,0.487529,0.9173028,0.84082067,0.47946978,0.90700185,0.82293475,0.49528968,0.896561,0.79206514,-1,156.3951848,-1,-1,-1,-1,147.1740461,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,27.31707072,0.5148969,0.36220014,0.9435029,0.51479197,0.44113818,0.94516534,0.46399647,0.44098666,0.8982773,0.41284603,0.48249185,0.8767542,0.358018,0.50889885,0.85925484,0.5541814,0.44599658,0.90263575,0.60911125,0.48250654,0.9183341,0.6601831,0.5087483,0.8215227,0.51478493,0.6292139,0.85371494,0.48357186,0.6240796,0.8626593,0.48728305,0.76017004,0.90257376,0.48762137,0.89100873,0.8925504,0.5423418,0.62932754,0.81638193,0.5345532,0.76028943,0.8426455,0.5229252,0.8911852,0.87381226,0.50710183,0.35688248,0.92510134,0.5188833,0.3569933,0.9688211,0.48758608,0.36760396,0.85971814,0.53446585,0.37802008,0.77095616,0.53068215,0.9224401,0.80727774,0.5500789,0.91200954,0.83257455,0.51892155,0.9014993,0.74525136,0.4874812,0.91732955,0.84466195,0.47943044,0.90700567,0.8237989,0.4952767,0.8965685,0.7958486,-1,156.40649,-1,-1,-1,-1,147.1768896,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,27.39486408,0.5149016,0.36224848,0.94211215,0.51480645,0.4459782,0.9451159,0.4677683,0.44099623,0.8976709,0.4128681,0.48251182,0.8751839,0.35803238,0.5088483,0.85176134,0.55418825,0.4460189,0.90122676,0.6091253,0.4824961,0.9212394,0.6601236,0.50365716,0.82118195,0.5148078,0.6292532,0.85686314,0.48359185,0.62410504,0.863529,0.48730335,0.7601007,0.89695954,0.48761338,0.8910163,0.8946991,0.5423681,0.62937653,0.8202661,0.53458935,0.7602563,0.8404269,0.522902,0.8911324,0.87097716,0.5071174,0.35691804,0.9282845,0.518886,0.35703063,0.9705575,0.48760244,0.36764526,0.85739356,0.5344682,0.37805122,0.77740604,0.53054583,0.9173677,0.80485195,0.546416,0.91198087,0.82741714,0.5189204,0.9014343,0.7374397,0.48748025,0.91733867,0.8446116,0.47573686,0.9119462,0.81747687,0.49527344,0.89657694,0.79603934,-1,151.5090997,-1,-1,-1,-1,142.2247641,-1,-1,-1,-1
2022:01:05:09:32:28,up_60_30_,27.4616847,0.5149255,0.35738283,0.94833845,0.5148038,0.44112745,0.94718915,0.46776697,0.44097638,0.89922345,0.41666362,0.48249632,0.8787604,0.35805747,0.50887585,0.8567257,0.55419713,0.44600114,0.90186703,0.6091636,0.48248944,0.9208629,0.6601491,0.5036609,0.80703276,0.5148209,0.62929416,0.85960436,0.48361215,0.6241473,0.86533844,0.4873311,0.7601512,0.9027277,0.4875903,0.8910594,0.9029337,0.54237103,0.6344232,0.82132965,0.5345555,0.76027685,0.8430588,0.52291995,0.89117426,0.87491655,0.51082623,0.35687193,0.9300495,0.5189099,0.3569993,0.969008,0.4876183,0.36758193,0.8622683,0.5344826,0.3780296,0.7749171,0.5345338,0.9224062,0.81606436,0.5501258,0.9119466,0.8444053,0.5189046,0.90151274,0.74135125,0.48750025,0.91733223,0.8479167,0.47943488,0.9119611,0.824718,0.49523127,0.9013531,0.806289,-1,158.4973967,-1,-1,-1,-1,148.0625228,-1,-1,-1,-1
